order_id,customer_id,order_date,status
1353,476,2026-05-18 16:10:55.797739,Shipped
1354,376,2025-11-17 12:54:48.318258,Cancelled
1355,495,2026-05-30 18:42:27.211630,Delivered
1356,297,2026-03-30 08:02:29.467093,Processing
1357,319,2026-03-23 17:06:47.840223,Processing
1358,648,2026-07-29 23:54:17.686600,Processing
1359,514,2025-12-18 20:53:48.105108,Cancelled
1360,295,2025-09-17 10:02:32.016830,Cancelled
1361,409,2026-02-11 22:49:09.457319,Delivered
1362,570,2026-05-14 03:07:49.532508,Cancelled
1363,765,2026-07-01 17:04:57.605856,Shipped
1364,892,2026-07-05 02:46:30.603855,Delivered
1365,291,2025-11-05 16:37:11.044699,Shipped
1366,605,2025-08-24 07:25:12.294131,Shipped
1367,70,2026-05-20 15:29:32.679228,Cancelled
1368,840,2026-07-03 03:51:27.062721,Cancelled
1369,759,2025-09-15 14:01:15.246881,Processing
1370,941,2026-01-01 03:11:15.274461,Cancelled
1371,535,2025-12-25 11:50:36.678824,Shipped
1372,311,2026-04-26 11:02:33.393212,Shipped
1373,753,2026-01-19 03:07:28.494473,Shipped
1374,799,2026-05-11 07:59:21.633323,Delivered
1375,685,2025-09-11 05:44:07.676677,Delivered
1376,615,2026-03-03 15:11:46.291898,Delivered
1377,61,2025-10-24 19:57:25.814301,Processing
1378,656,2025-12-17 04:11:00.626381,Delivered
1379,284,2026-04-27 09:41:22.796103,Delivered
1380,931,2026-01-14 17:02:06.747290,Processing
1381,791,2026-05-19 08:15:49.438193,Processing
1382,140,2025-12-27 07:32:49.992787,Shipped
1383,604,2025-08-16 16:48:10.926548,Processing
1384,458,2025-11-28 09:45:03.771626,Shipped
1385,367,2025-08-25 10:39:38.026809,Cancelled
1386,892,2026-05-11 15:35:00.611607,Delivered
1387,478,2025-09-10 08:09:08.065902,Processing
1388,640,2025-09-07 09:49:34.566660,Processing
1389,6,2026-01-15 23:45:23.929880,Shipped
1390,300,2026-06-07 14:34:02.939336,Cancelled
1391,855,2025-09-13 23:16:07.462141,Delivered
1392,176,2026-04-25 09:23:13.103564,Cancelled
1393,106,2026-01-16 12:42:43.315934,Cancelled
1394,478,2025-09-15 20:18:14.471530,Shipped
1395,765,2026-05-22 07:25:46.747343,Processing
1396,424,2025-12-15 18:50:36.636396,Shipped
1397,302,2026-06-19 19:29:33.061184,Delivered
1398,573,2026-02-08 07:17:00.041685,Processing
1399,515,2025-12-11 02:58:59.130933,Shipped
1400,348,2026-01-24 09:01:53.479331,Cancelled
1401,629,2026-04-07 03:52:18.479461,Shipped
1402,113,2025-09-13 23:32:23.909395,Delivered
1403,915,2025-08-24 01:18:16.622312,Shipped
1404,617,2025-11-16 05:44:37.519114,Processing
1405,132,2026-07-08 17:40:52.605297,Processing
1406,777,2026-05-30 03:03:22.618408,Cancelled
1407,958,2026-04-08 22:03:39.547144,Delivered
1408,18,2026-05-01 21:42:16.193936,Processing
1409,524,2026-03-05 19:17:15.553669,Delivered
1410,680,2026-04-28 22:23:44.147342,Shipped
1411,288,2026-01-11 12:37:26.221452,Processing
1412,619,2026-01-17 23:29:57.225246,Shipped
1413,350,2025-10-05 01:02:35.714671,Shipped
1414,539,2025-09-10 15:43:10.791165,Shipped
1415,43,2026-04-06 08:41:51.606587,Delivered
1416,545,2026-06-17 23:51:40.129981,Delivered
1417,904,2026-05-05 17:41:04.171113,Shipped
1418,78,2026-05-28 02:07:19.285094,Delivered
1419,246,2025-09-09 10:16:42.037258,Shipped
1420,380,2025-09-19 20:47:26.697947,Shipped
1421,212,2026-06-23 15:50:24.484232,Processing
1422,267,2026-02-25 23:52:44.014405,Processing
1423,388,2025-08-27 23:57:41.480507,Delivered
1424,534,2025-08-03 02:16:14.658085,Cancelled
1425,133,2026-01-02 17:41:15.374380,Cancelled
1426,571,2026-05-29 15:01:07.637979,Delivered
1427,873,2025-08-16 12:41:52.896095,Shipped
1428,204,2025-12-23 08:55:43.427001,Shipped
1429,442,2026-05-08 06:42:43.408986,Processing
1430,137,2025-12-26 19:26:03.044545,Shipped
1431,17,2025-12-08 09:21:53.994354,Processing
1432,122,2025-12-31 10:28:07.169033,Delivered
1433,776,2025-08-09 23:49:51.408554,Processing
1434,205,2025-11-12 02:07:46.699667,Shipped
1435,243,2026-01-10 17:43:58.806589,Delivered
1436,339,2025-11-01 05:34:46.433900,Cancelled
1437,425,2025-10-31 01:35:05.162584,Delivered
1438,797,2026-07-20 15:49:07.540802,Shipped
1439,240,2026-06-18 01:58:52.284876,Cancelled
1440,984,2026-02-04 17:01:02.411224,Shipped
1441,900,2026-04-26 18:38:27.785806,Processing
1442,814,2025-12-01 15:40:13.314340,Processing
1443,1000,2026-02-11 03:46:23.457195,Cancelled
1444,606,2026-04-05 13:59:27.678968,Delivered
1445,727,2026-02-09 15:15:17.512625,Processing
1446,888,2025-09-27 20:44:12.962435,Shipped
1447,792,2026-06-26 09:09:21.061127,Delivered
1448,854,2026-01-22 09:02:21.680869,Delivered
1449,491,2026-07-01 18:49:43.410748,Delivered
1450,770,2026-01-31 17:00:02.117512,Processing
1451,929,2025-12-20 17:14:37.721844,Processing
1452,245,2026-06-18 18:40:31.300236,Shipped
1453,98,2025-10-31 09:31:38.931632,Cancelled
1454,181,2025-09-29 16:44:06.447204,Shipped
1455,344,2026-06-20 12:50:10.859748,Processing
1456,349,2026-07-16 04:26:40.633908,Processing
1457,498,2025-10-16 00:36:37.461761,Cancelled
1458,527,2026-07-28 03:49:38.015819,Shipped
1459,320,2025-09-08 02:47:09.879974,Delivered
1460,713,2026-06-07 07:03:57.176900,Cancelled
1461,690,2025-10-29 10:07:26.512073,Processing
1462,688,2026-03-08 01:03:38.560485,Cancelled
1463,161,2026-05-27 23:00:14.387128,Delivered
1464,572,2025-09-06 17:49:02.180961,Processing
1465,226,2025-10-03 01:41:27.619868,Delivered
1466,324,2026-07-02 09:08:44.470388,Shipped
1467,897,2026-01-01 10:11:00.176029,Processing
1468,822,2025-10-14 03:08:35.577912,Processing
1469,219,2026-06-12 18:27:37.145775,Delivered
1470,466,2026-04-06 00:57:21.410893,Processing
1471,823,2025-09-23 07:42:26.588931,Cancelled
1472,465,2026-04-23 07:17:47.677500,Delivered
1473,150,2026-06-22 05:30:09.026766,Shipped
1474,937,2026-04-23 11:41:39.056040,Cancelled
1475,399,2025-10-01 00:10:40.856363,Cancelled
1476,43,2025-09-26 23:55:59.069732,Delivered
1477,368,2026-07-15 15:16:24.655628,Cancelled
1478,966,2025-10-02 08:34:44.930391,Delivered
1479,28,2026-07-03 04:47:59.112292,Shipped
1480,478,2026-01-16 11:56:29.685777,Shipped
1481,409,2026-02-24 01:13:52.921060,Shipped
1482,524,2026-07-23 01:50:12.473526,Shipped
1483,810,2026-03-30 20:17:39.252051,Cancelled
1484,757,2026-06-22 04:50:53.411728,Shipped
1485,678,2026-02-12 13:42:02.329383,Processing
1486,644,2025-11-10 04:47:21.639552,Cancelled
1487,519,2026-06-22 14:51:52.552342,Delivered
1488,912,2025-10-11 06:25:52.770168,Processing
1489,830,2025-11-30 13:41:47.086558,Shipped
1490,769,2026-04-12 17:50:12.325536,Delivered
1491,373,2026-02-01 14:30:52.846085,Processing
1492,800,2026-03-12 09:27:46.146860,Delivered
1493,805,2025-10-26 12:28:26.729127,Cancelled
1494,651,2026-06-30 21:35:53.447184,Shipped
1495,32,2026-02-14 06:07:57.329288,Processing
1496,965,2025-12-07 04:28:15.506126,Shipped
1497,125,2025-12-12 09:43:40.014366,Delivered
1498,357,2025-08-08 04:53:26.169267,Processing
1499,802,2026-01-08 14:14:03.098933,Shipped
1500,47,2025-09-20 04:48:28.865650,Shipped
1501,719,2026-03-21 22:56:51.441899,Delivered
1502,956,2026-07-01 10:38:22.293878,Shipped
1503,439,2025-11-16 09:42:31.522103,Shipped
1504,360,2026-05-30 17:36:56.468723,Shipped
1505,320,2026-02-18 02:07:54.614685,Processing
1506,167,2025-08-11 18:07:57.477367,Cancelled
1507,682,2026-07-08 18:03:09.179478,Shipped
1508,376,2026-06-03 22:39:46.698537,Processing
1509,265,2025-12-03 16:18:15.934083,Shipped
1510,317,2025-08-17 01:08:17.049518,Processing
1511,671,2026-04-16 09:57:32.559814,Shipped
1512,723,2026-02-13 01:46:01.589942,Shipped
1513,825,2026-04-10 16:17:33.671837,Shipped
1514,144,2026-03-25 05:38:05.902989,Processing
1515,407,2025-08-09 19:23:57.005036,Shipped
1516,653,2025-08-23 18:59:16.611106,Processing
1517,318,2025-11-26 04:04:31.150657,Delivered
1518,691,2025-12-11 20:42:15.764522,Delivered
1519,729,2025-12-17 22:48:38.779050,Processing
1520,368,2026-05-24 09:03:57.071449,Delivered
1521,679,2025-11-23 03:48:40.958618,Processing
1522,15,2026-02-12 08:56:47.177121,Delivered
1523,68,2026-06-19 14:57:57.129717,Delivered
1524,283,2025-10-11 11:39:06.208202,Processing
1525,522,2026-03-25 18:40:04.014843,Cancelled
1526,804,2025-10-01 22:38:52.331284,Cancelled
1527,539,2025-08-31 15:39:51.084901,Delivered
1528,568,2025-12-13 01:25:56.581815,Shipped
1529,612,2026-03-26 23:02:02.908917,Processing
1530,984,2026-04-22 14:17:52.273890,Processing
1531,199,2026-05-22 07:14:36.711211,Shipped
1532,758,2025-10-05 10:06:31.480563,Shipped
1533,456,2026-02-24 06:36:17.113832,Processing
1534,562,2026-02-26 01:48:37.147250,Shipped
1535,164,2026-05-01 20:08:12.375029,Delivered
1536,315,2026-02-07 02:14:08.095708,Delivered
1537,727,2026-01-09 17:27:05.345044,Processing
1538,942,2025-08-28 20:34:49.061731,Delivered
1539,122,2026-04-20 05:00:27.869956,Cancelled
1540,859,2025-10-16 04:02:38.343726,Processing
1541,582,2025-11-04 05:21:07.990223,Delivered
1542,59,2026-03-08 07:11:31.171401,Cancelled
1543,12,2026-01-26 13:22:21.565042,Shipped
1544,481,2025-12-30 11:38:49.412009,Cancelled
1545,115,2025-11-21 11:53:21.709975,Cancelled
1546,437,2025-11-15 15:39:10.749920,Delivered
1547,358,2025-09-04 21:23:08.507640,Cancelled
1548,445,2026-05-19 11:48:56.531332,Cancelled
1549,648,2026-06-12 12:23:56.321952,Cancelled
1550,800,2026-07-03 14:10:05.794362,Shipped
1551,252,2026-06-09 21:38:22.144443,Shipped
1552,605,2025-08-07 15:22:27.749718,Delivered
1553,528,2025-10-28 12:55:03.548688,Delivered
1554,910,2026-05-01 13:28:10.342414,Cancelled
1555,630,2025-11-03 12:25:09.797480,Shipped
1556,351,2026-05-12 03:26:26.517372,Cancelled
1557,849,2025-08-07 05:44:33.316214,Shipped
1558,160,2025-10-23 13:55:02.330054,Delivered
1559,523,2025-08-06 06:07:40.554742,Cancelled
1560,485,2026-05-21 01:12:06.772655,Cancelled
1561,623,2025-10-17 01:10:33.731339,Processing
1562,736,2025-10-27 09:28:33.864575,Shipped
1563,801,2026-07-21 12:21:53.394553,Delivered
1564,973,2026-01-06 22:47:36.441514,Processing
1565,502,2025-08-03 21:21:09.226349,Delivered
1566,561,2026-01-08 05:33:10.810023,Shipped
1567,740,2025-08-18 07:54:55.144238,Delivered
1568,938,2026-04-12 06:51:14.195315,Shipped
1569,642,2026-05-30 09:20:50.389139,Processing
1570,831,2026-01-10 19:05:30.672352,Processing
1571,180,2025-09-17 03:09:31.845551,Delivered
1572,66,2026-07-25 12:01:26.313412,Processing
1573,621,2026-03-30 05:26:59.910794,Delivered
1574,652,2025-11-04 23:14:42.895185,Shipped
1575,100,2025-12-10 21:42:00.305766,Processing
1576,384,2026-01-05 00:18:20.830356,Delivered
1577,82,2025-10-13 00:37:00.588032,Cancelled
1578,366,2026-01-11 22:56:19.271393,Delivered
1579,245,2026-07-11 06:27:47.781121,Shipped
1580,780,2026-07-10 06:15:23.226572,Delivered
1581,679,2025-11-09 17:49:45.090515,Shipped
1582,280,2025-09-04 16:57:41.438603,Delivered
1583,270,2025-10-22 01:05:17.819180,Processing
1584,602,2026-01-25 06:36:12.895979,Cancelled
1585,667,2025-10-07 16:47:23.853266,Shipped
1586,104,2026-06-01 09:05:36.711459,Shipped
1587,364,2025-10-31 18:49:24.227376,Delivered
1588,126,2026-06-30 19:43:30.521478,Cancelled
1589,981,2025-12-13 00:01:27.216768,Delivered
1590,731,2025-10-07 01:06:23.133822,Delivered
1591,958,2026-04-14 11:25:09.344697,Delivered
1592,517,2026-07-30 18:45:31.973179,Delivered
1593,161,2026-01-28 09:13:54.556701,Processing
1594,366,2025-11-03 08:43:45.718018,Shipped
1595,356,2025-11-07 09:47:59.637363,Delivered
1596,567,2026-07-28 03:54:35.876608,Processing
1597,43,2026-03-10 01:13:16.013811,Shipped
1598,236,2026-04-04 17:30:33.791542,Cancelled
1599,820,2026-04-29 06:33:20.153544,Processing
1600,653,2025-08-27 02:43:43.545180,Cancelled
1601,327,2026-03-03 01:33:15.510524,Processing
1602,117,2026-01-14 07:31:21.647902,Shipped
1603,736,2025-12-30 08:41:16.181014,Delivered
1604,769,2025-12-15 07:34:07.951565,Cancelled
1605,876,2026-07-17 19:07:54.420273,Cancelled
1606,963,2026-03-15 01:33:19.837540,Processing
1607,471,2025-11-19 22:55:39.027010,Processing
1608,340,2026-06-06 04:05:21.097923,Cancelled
1609,387,2026-06-15 17:26:26.197677,Processing
1610,96,2025-09-14 14:38:10.739322,Shipped
1611,408,2025-12-19 02:13:16.336652,Delivered
1612,840,2025-12-03 06:49:27.548574,Processing
1613,791,2026-03-17 09:26:22.741801,Shipped
1614,336,2026-05-10 15:10:17.531573,Shipped
1615,16,2025-09-06 05:39:44.328529,Shipped
1616,644,2026-05-09 14:54:55.621063,Processing
1617,484,2025-11-10 16:08:01.199331,Delivered
1618,516,2026-07-15 08:05:05.642183,Shipped
1619,603,2026-02-13 10:09:24.462626,Cancelled
1620,860,2025-08-17 19:55:26.055179,Shipped
1621,392,2025-09-01 08:50:42.069867,Delivered
1622,513,2025-09-27 10:40:27.254332,Delivered
1623,290,2026-05-31 19:29:49.706602,Shipped
1624,744,2026-05-08 13:56:43.431644,Cancelled
1625,781,2025-08-14 20:51:49.691166,Shipped
1626,397,2025-10-19 13:37:21.329919,Processing
1627,390,2026-07-17 15:03:39.009883,Delivered
1628,507,2026-05-30 12:30:31.059398,Shipped
1629,62,2025-09-14 13:45:47.753345,Shipped
1630,932,2025-09-14 09:06:08.538631,Cancelled
1631,753,2026-07-22 03:55:24.743291,Cancelled
1632,312,2026-03-12 05:43:54.752672,Delivered
1633,754,2026-04-02 02:46:36.265769,Cancelled
1634,271,2026-04-07 03:11:53.186291,Delivered
1635,815,2026-04-20 02:25:27.008477,Shipped
1636,805,2025-12-31 19:37:22.026292,Delivered
1637,718,2025-10-09 01:56:01.758701,Processing
1638,356,2025-11-28 12:04:37.113996,Cancelled
1639,392,2025-10-11 23:23:32.662857,Processing
1640,880,2025-12-11 13:21:28.241675,Cancelled
1641,868,2026-07-19 04:54:07.406024,Shipped
1642,219,2026-05-27 00:08:30.798295,Delivered
1643,624,2025-08-18 23:14:30.125696,Cancelled
1644,871,2026-06-18 09:59:00.187716,Delivered
1645,352,2026-04-02 09:01:56.970435,Shipped
1646,646,2025-12-02 16:07:31.983589,Processing
1647,969,2026-04-19 21:05:47.904831,Shipped
1648,725,2026-01-08 14:52:18.634814,Delivered
1649,125,2025-12-12 08:41:34.280459,Cancelled
1650,54,2026-04-14 23:49:36.614547,Cancelled
1651,87,2026-04-24 03:14:32.129543,Shipped
1652,8,2025-12-30 15:32:44.604501,Processing
1653,795,2026-01-22 13:59:49.325685,Cancelled
1654,793,2026-07-06 05:29:40.712049,Shipped
1655,960,2025-12-26 18:51:25.141079,Cancelled
1656,119,2025-08-09 20:25:58.806226,Shipped
1657,113,2025-09-26 10:32:57.332088,Cancelled
1658,600,2026-07-13 13:21:57.499754,Delivered
1659,230,2025-08-29 17:09:16.701015,Processing
1660,426,2026-06-25 12:40:11.993883,Shipped
1661,59,2025-12-13 17:02:35.378076,Delivered
1662,793,2026-02-04 02:51:39.969606,Shipped
1663,670,2025-09-13 03:06:42.407554,Cancelled
1664,685,2025-09-09 06:12:02.970177,Processing
1665,396,2026-06-05 05:00:30.181459,Delivered
1666,96,2026-06-16 23:49:04.464490,Processing
1667,682,2026-06-26 02:15:23.415277,Delivered
1668,431,2025-08-23 14:53:27.098565,Shipped
1669,337,2025-09-20 14:13:03.860218,Shipped
1670,928,2026-05-27 17:03:09.821487,Processing
1671,218,2026-02-06 04:40:52.573526,Cancelled
1672,602,2026-02-23 10:27:11.228486,Delivered
1673,538,2026-02-18 09:47:31.415508,Processing
1674,538,2025-11-26 17:34:28.120495,Cancelled
1675,465,2026-07-17 04:11:41.128806,Delivered
1676,13,2025-11-14 22:20:25.929739,Shipped
1677,70,2026-05-24 03:09:09.772477,Shipped
1678,746,2026-02-04 22:53:15.813202,Delivered
1679,637,2026-06-11 13:55:07.451960,Processing
1680,71,2025-08-29 23:32:03.669586,Cancelled
1681,824,2025-09-27 00:36:02.860176,Cancelled
1682,766,2025-09-09 13:33:59.377010,Processing
1683,123,2026-05-02 11:09:31.844095,Processing
1684,278,2026-03-06 07:37:14.713363,Processing
1685,297,2025-08-06 15:27:04.726332,Cancelled
1686,762,2026-06-11 22:30:17.092992,Cancelled
1687,634,2025-08-13 06:41:40.484724,Shipped
1688,808,2026-05-06 22:50:21.018282,Processing
1689,351,2026-07-10 08:19:48.401516,Shipped
1690,351,2026-04-06 21:28:13.442372,Processing
1691,297,2026-06-21 15:01:58.417510,Cancelled
1692,599,2025-10-07 17:28:55.678495,Delivered
1693,980,2026-07-25 19:59:53.478927,Cancelled
1694,921,2025-10-09 22:59:46.100208,Shipped
1695,861,2026-01-12 18:21:09.821428,Processing
1696,859,2025-09-18 17:27:22.449008,Processing
1697,458,2026-01-01 00:12:31.961640,Processing
1698,210,2026-05-06 23:17:53.168635,Delivered
1699,574,2026-04-30 18:20:49.887882,Delivered
1700,71,2026-03-31 09:05:43.781712,Processing
1701,189,2025-12-06 18:31:00.052327,Processing
1702,423,2025-08-05 06:07:18.435788,Delivered
1703,858,2026-03-10 17:10:43.875025,Delivered
1704,539,2025-08-02 04:10:23.957526,Processing
1705,807,2025-10-27 16:32:27.406831,Processing
1706,457,2026-04-28 08:33:16.024275,Cancelled
1707,398,2025-12-11 22:12:36.731131,Shipped
1708,934,2026-02-03 18:48:03.510092,Processing
1709,617,2025-08-08 00:27:37.885360,Shipped
1710,876,2025-11-12 12:23:20.735113,Processing
1711,660,2026-04-29 09:04:48.782407,Processing
1712,439,2026-03-27 11:21:23.763820,Processing
1713,951,2026-02-05 22:43:41.099752,Shipped
1714,263,2025-12-30 03:43:46.610355,Cancelled
1715,652,2025-12-07 19:14:18.037700,Cancelled
1716,782,2026-07-13 09:55:11.684982,Cancelled
1717,505,2025-11-17 01:54:28.714488,Shipped
1718,971,2026-02-01 23:02:12.393981,Cancelled
1719,624,2025-12-12 15:17:39.522579,Shipped
1720,521,2025-09-09 16:06:28.088877,Delivered
1721,562,2026-04-05 19:07:22.572143,Processing
1722,922,2025-11-08 20:43:25.161061,Processing
1723,307,2025-10-04 10:08:02.754548,Delivered
1724,717,2025-11-30 02:42:32.078027,Processing
1725,4,2025-10-17 12:55:40.340847,Processing
1726,258,2025-11-12 23:55:11.742732,Processing
1727,195,2026-05-24 08:07:22.943688,Delivered
1728,998,2026-03-18 03:06:48.078513,Processing
1729,847,2026-04-05 05:37:25.345384,Processing
1730,57,2025-09-16 16:36:24.666909,Shipped
1731,560,2026-01-19 12:05:11.593557,Shipped
1732,744,2025-10-23 14:39:44.652244,Delivered
1733,858,2026-05-29 11:19:13.853692,Shipped
1734,184,2026-07-20 03:01:28.140833,Delivered
1735,24,2025-11-16 18:28:31.553049,Shipped
1736,908,2026-03-12 11:45:11.472548,Cancelled
1737,948,2026-02-18 15:23:02.570749,Processing
1738,979,2025-10-05 22:58:32.060567,Cancelled
1739,780,2026-06-21 07:30:11.298175,Shipped
1740,328,2025-10-18 16:17:15.169678,Shipped
1741,573,2026-01-19 17:31:58.334269,Shipped
1742,905,2025-10-01 14:20:30.690380,Cancelled
1743,343,2026-06-24 19:34:11.143335,Delivered
1744,369,2026-03-06 02:31:46.824390,Processing
1745,954,2026-06-28 08:44:57.851538,Processing
1746,86,2026-02-06 07:04:30.901329,Cancelled
1747,616,2026-06-24 00:59:11.313156,Shipped
1748,59,2026-01-18 00:57:26.532679,Shipped
1749,969,2025-08-18 11:17:32.231257,Cancelled
1750,907,2025-08-28 06:51:32.809388,Processing
1751,679,2026-01-23 12:54:45.992854,Cancelled
1752,133,2025-12-23 09:52:48.710911,Delivered
1753,781,2026-05-24 23:48:30.243978,Delivered
1754,711,2025-11-30 15:40:11.988862,Cancelled
1755,896,2025-12-31 08:18:20.951831,Processing
1756,300,2025-11-18 05:45:27.085110,Cancelled
1757,26,2025-12-07 11:34:45.632974,Delivered
1758,477,2026-04-27 13:46:21.886862,Delivered
1759,882,2026-04-20 20:46:39.574939,Delivered
1760,67,2026-06-26 23:38:57.371644,Cancelled
1761,254,2025-08-22 10:15:23.968333,Shipped
1762,715,2026-02-05 10:44:26.369067,Shipped
1763,973,2026-07-20 01:38:49.107028,Delivered
1764,627,2025-08-20 13:38:52.958635,Delivered
1765,616,2026-05-11 09:26:37.270102,Cancelled
1766,464,2025-11-13 06:02:26.110168,Delivered
1767,593,2026-04-03 01:38:16.628444,Delivered
1768,352,2026-03-02 20:38:01.712569,Processing
1769,264,2026-06-08 16:27:19.479977,Delivered
1770,699,2026-02-15 10:33:02.554714,Cancelled
1771,837,2025-12-03 19:25:36.205590,Shipped
1772,322,2025-09-27 20:23:04.115656,Shipped
1773,730,2026-07-02 12:53:12.461659,Cancelled
1774,728,2025-08-07 14:44:45.947933,Cancelled
1775,455,2025-10-14 16:22:52.309639,Delivered
1776,425,2026-05-15 02:44:30.761128,Shipped
1777,809,2025-08-31 16:50:41.591137,Cancelled
1778,390,2026-06-13 05:58:48.782639,Delivered
1779,140,2026-07-02 06:22:49.361698,Cancelled
1780,225,2026-01-20 04:45:31.969171,Processing
1781,173,2026-07-29 17:50:17.974760,Shipped
1782,203,2025-12-30 04:16:12.209318,Cancelled
1783,108,2026-06-24 06:22:13.514649,Delivered
1784,476,2026-02-26 17:01:42.892078,Shipped
1785,489,2026-05-29 10:17:54.572098,Shipped
1786,614,2025-10-22 04:25:08.394411,Cancelled
1787,655,2026-07-05 04:49:42.626521,Delivered
1788,169,2026-05-22 07:32:14.102608,Delivered
1789,467,2025-10-02 13:14:24.122341,Cancelled
1790,125,2026-05-15 08:58:13.395712,Processing
1791,111,2026-03-26 09:24:52.797185,Cancelled
1792,387,2025-11-17 05:28:06.036343,Processing
1793,547,2026-05-28 22:34:57.244018,Processing
1794,697,2025-12-02 08:09:00.396922,Cancelled
1795,951,2026-04-26 12:03:38.761184,Delivered
1796,271,2025-12-27 00:11:19.836652,Shipped
1797,819,2025-10-24 02:53:32.543390,Shipped
1798,83,2026-02-21 03:33:56.954919,Shipped
1799,201,2025-09-13 02:08:35.025910,Shipped
1800,932,2026-01-08 20:25:46.932731,Shipped
1801,735,2026-03-09 03:56:07.422734,Processing
1802,250,2025-09-20 05:40:17.842026,Shipped
1803,329,2026-06-10 22:53:54.519669,Shipped
1804,899,2026-03-02 04:22:19.041824,Shipped
1805,730,2025-12-19 01:26:24.696253,Cancelled
1806,304,2025-11-07 14:47:47.927551,Processing
1807,784,2026-06-06 11:42:36.357393,Processing
1808,362,2025-08-10 04:21:03.878094,Delivered
1809,907,2025-12-31 11:40:14.594671,Cancelled
1810,87,2025-12-09 17:29:39.046042,Delivered
1811,699,2025-12-08 04:34:40.841462,Shipped
1812,56,2025-09-26 11:11:36.307069,Cancelled
1813,819,2026-04-14 01:23:23.049380,Shipped
1814,875,2025-11-29 18:27:15.124131,Shipped
1815,183,2026-04-01 02:32:52.138565,Delivered
1816,283,2025-09-21 09:14:33.143771,Shipped
1817,843,2026-03-29 06:33:38.388998,Processing
1818,671,2026-04-07 18:09:56.090679,Shipped
1819,978,2026-03-05 13:11:32.030262,Delivered
1820,565,2025-08-03 06:45:32.716107,Shipped
1821,754,2026-07-02 18:27:12.288892,Delivered
1822,5,2025-08-10 11:13:36.259554,Delivered
1823,747,2026-06-12 12:51:50.030787,Cancelled
1824,783,2026-03-12 01:56:38.241416,Cancelled
1825,39,2025-10-22 05:10:57.279799,Shipped
1826,856,2026-07-11 21:39:29.459233,Delivered
1827,206,2025-08-31 06:24:48.944127,Shipped
1828,25,2025-10-24 16:30:59.371677,Cancelled
1829,340,2026-04-08 22:45:40.042397,Cancelled
1830,902,2025-12-24 06:08:00.813468,Shipped
1831,683,2025-10-05 12:04:58.549339,Shipped
1832,755,2026-06-06 07:19:09.387460,Shipped
1833,235,2026-04-29 06:35:44.731172,Delivered
1834,245,2026-05-11 16:52:53.199935,Delivered
1835,177,2025-09-23 22:19:05.367492,Delivered
1836,389,2025-11-13 23:25:21.656882,Cancelled
1837,91,2026-07-19 07:36:23.688084,Shipped
1838,56,2026-04-04 21:12:33.568557,Delivered
1839,544,2026-07-29 20:15:26.291117,Shipped
1840,349,2025-08-18 21:39:11.169736,Processing
1841,728,2026-02-07 13:07:54.281831,Cancelled
1842,425,2025-12-21 01:20:47.215834,Shipped
1843,580,2026-03-26 00:38:49.333265,Cancelled
1844,893,2026-04-04 05:49:10.613801,Cancelled
1845,159,2025-10-12 23:24:44.116589,Cancelled
1846,337,2026-07-09 21:54:40.684632,Shipped
1847,636,2026-05-22 23:16:43.604600,Cancelled
1848,210,2026-07-27 03:52:59.099009,Processing
1849,887,2025-10-13 00:13:33.120878,Processing
1850,411,2025-12-13 01:57:10.019212,Cancelled
1851,688,2026-05-21 12:47:59.277805,Shipped
1852,922,2025-12-13 20:26:53.754076,Processing
1853,483,2026-06-14 19:07:29.575693,Processing
1854,593,2026-01-07 02:56:20.263326,Shipped
1855,660,2026-04-15 09:44:45.094380,Shipped
1856,182,2026-06-16 02:54:20.282512,Processing
1857,856,2025-10-18 04:34:28.718564,Cancelled
1858,608,2026-06-15 04:23:56.962951,Shipped
1859,925,2026-05-20 00:33:43.179972,Cancelled
1860,350,2026-06-02 09:19:54.326484,Delivered
1861,64,2026-05-09 04:35:42.470623,Delivered
1862,895,2026-05-30 22:53:47.628952,Processing
1863,896,2026-05-17 09:34:29.714434,Cancelled
1864,78,2026-03-22 10:52:19.905666,Cancelled
1865,596,2025-12-15 13:05:22.609529,Delivered
1866,656,2025-10-19 05:26:23.277367,Processing
1867,609,2026-02-25 04:59:59.079195,Processing
1868,56,2026-06-08 19:42:06.252445,Processing
1869,127,2026-06-20 12:26:32.264421,Delivered
1870,829,2026-07-04 03:48:30.416423,Delivered
1871,549,2026-07-05 19:04:45.184124,Processing
1872,989,2025-11-13 03:01:35.304788,Shipped
1873,517,2026-01-05 14:55:36.834202,Cancelled
1874,26,2026-02-06 19:31:44.315501,Cancelled
1875,793,2025-12-09 21:19:49.444186,Delivered
1876,53,2026-05-31 13:06:29.235727,Delivered
1877,399,2026-06-14 13:11:43.195814,Cancelled
1878,456,2025-08-10 14:29:43.726498,Shipped
1879,703,2026-03-20 17:26:01.577113,Processing
1880,509,2025-12-23 03:24:22.930862,Processing
1881,785,2025-09-09 04:29:16.849875,Shipped
1882,371,2026-07-12 16:37:22.269696,Delivered
1883,728,2025-08-24 09:42:47.044611,Shipped
1884,581,2025-12-24 08:59:45.333856,Cancelled
1885,219,2026-05-30 21:57:47.446974,Cancelled
1886,581,2025-12-23 15:30:13.011955,Shipped
1887,52,2025-10-31 04:28:07.633603,Delivered
1888,199,2026-02-17 00:50:41.354562,Cancelled
1889,725,2026-04-23 01:14:22.262966,Cancelled
1890,880,2026-07-02 09:37:57.725361,Shipped
